"site_order","site_description","site_id","category","coastline","long","lat","active","site_id-2","sample_date","sample_time","analysis_completed","sample_temp_c","censored_value","numeric_value","filename","lab_code","monitoring_group"
"32","Llandudno","XCN03","Recreational Node","Atlantic","18.34031","-34.007816","True","XCN03","2025-04-30","09:42:00","2025-05-02","4.4","23","23","CWQ_78(30.04.2025).pdf","WLAB","routine"
"28","Beta Beach","CN40","Recreational Node","Atlantic","18.37450268","-33.95956009","True","CN40","2025-04-30","10:02:00","2025-05-02","4.4","4","4","CWQ_78(30.04.2025).pdf","WLAB","routine"
"29","Bakoven Beach","CN21","Recreational Node","Atlantic","18.37306972","-33.96049972","True","CN21","2025-04-30","10:08:00","2025-05-02","4.4","40","40","CWQ_78(30.04.2025).pdf","WLAB","routine"
"26","Camps Bay Tidal Pool","CN12A","Recreational Node","Atlantic","18.375176","-33.955052","True","CN12A","2025-04-30","10:16:00","2025-05-02","4.4","2","2","CWQ_78(30.04.2025).pdf","WLAB","routine"
"81","Camps Bay Tidal Pool Outside","CN12O","Coastal Monitoring Point","Atlantic","18.3751025","-33.95513444","True","CN12O","2025-04-30","10:16:00","2025-05-02","4.4","6","6","CWQ_78(30.04.2025).pdf","WLAB","routine"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-04-30","10:24:00","2025-05-02","4.4","12","12","CWQ_78(30.04.2025).pdf","WLAB","routine"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-04-30","10:27:00","2025-05-02","4.4","13","13","CWQ_78(30.04.2025).pdf","WLAB","routine"
"73","Kogel Bay Beach","XCS09","Recreational Node","False Bay","18.85032","-34.236774","True","XCS09","2025-04-30","08:50:00","2025-05-02","4.4","1","1","CWQ_79(30.04.2025).pdf","WLAB","routine"
"64","Monwabisi Tidal Pool","XCS18","Recreational Node","False Bay","18.68863333","-34.07313333","True","XCS18","2025-04-30","10:55:00","2025-05-02","4.4","1","1","CWQ_79(30.04.2025).pdf","WLAB","routine"
"63","Mnandi Beach","CS19","Recreational Node","False Bay","18.622209","-34.075324","True","CS19","2025-04-30","11:10:00","2025-05-02","4.4","ND","0","CWQ_79(30.04.2025).pdf","WLAB","routine"
"72","Gordons Bay Bikini Beach","XCS08","Recreational Node","False Bay","18.85868333","-34.16555","True","XCS08","2025-04-30","09:10:00","2025-05-02","4.4","5","5","CWQ_79(30.04.2025).pdf","WLAB","routine"
"69","Strand Harmonie Park Jetty","XCS29","Recreational Node","False Bay","18.84579525","-34.13991145","True","XCS29","2025-04-30","10:29:00","2025-05-02","4.4","53","53","CWQ_79(30.04.2025).pdf","WLAB","routine"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-04-30","08:07:00","2025-05-02","5.2","23","23","Oelofse G.74.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-04-30","11:28:00","2025-05-02","4.4","3","3","Infinity Environmental AD.114.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-04-30","11:09:00","2025-05-02","4.4","1","1","Infinity Environmental AD.114.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-04-30","11:17:00","2025-05-02","4.4","5","5","Infinity Environmental AD.114.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-04-30","07:58:00","2025-05-02","5.2","10","10","Oelofse G.74.pdf","WLAB","daily"
"8","Lagoon Beach","CN22","Recreational Node","Atlantic","18.481274","-33.892047","True","CN22","2025-04-29","11:12:00","2025-05-01","6.2","58","58","CWQ_77(29.04.2025).pdf","WLAB","routine"
"16","Saunders Rocks Tidal Pool","CN16I","Recreational Node","Atlantic","18.377048","-33.924335","True","CN16I","2025-04-29","11:40:00","2025-05-01","6.2","ND","0","CWQ_77(29.04.2025).pdf","WLAB","routine"
"10","Three Anchor Bay Beach","CN36","Recreational Node","Atlantic","18.39798198","-33.90611137","True","CN36","2025-04-29","12:00:00","2025-05-01","6.2","168","168","CWQ_77(29.04.2025).pdf","WLAB","routine"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2025-04-29","12:07:00","2025-05-01","6.2","11","11","CWQ_77(29.04.2025).pdf","WLAB","routine"
"4","Big Bay","XCN12","Recreational Node","Atlantic","18.45666667","-33.7938","True","XCN12","2025-04-29","10:20:00","2025-05-01","6.2","7","7","CWQ_77(29.04.2025).pdf","WLAB","routine"
"3","Melkbosstrand","XCN07","Recreational Node","Atlantic","18.44006","-33.726691","True","XCN07","2025-04-29","10:00:00","2025-05-01","6.2","6","6","CWQ_77(29.04.2025).pdf","WLAB","routine"
"1","Silwerstroomstrand Tidal Pool","XCN08","Recreational Node","Atlantic","18.36005","-33.59123333","True","XCN08","2025-04-29","09:28:00","2025-05-01","6.2","ND","0","CWQ_77(29.04.2025).pdf","WLAB","routine"
"2","Silwerstroomstrand","XCN14","Recreational Node","Atlantic","18.359023","-33.588165","True","XCN14","2025-04-29","09:28:00","2025-05-01","6.2","ND","0","CWQ_77(29.04.2025).pdf","WLAB","routine"
"15","Saunders Rocks Tidal Pool Outside","CN16O","Recreational Node","Atlantic","18.377186","-33.924225","True","CN16O","2025-04-29","11:40:00","2025-05-01","6.2","4","4","CWQ_77(29.04.2025).pdf","WLAB","routine"
"7","Milnerton Lighthouse","XCN04","Recreational Node","Atlantic","18.48665","-33.88135","True","XCN04","2025-04-29","11:02:00","2025-05-01","6.2","45","45","CWQ_77(29.04.2025).pdf","WLAB","routine"
"12","Milton Beach Tidal Pool","CN18I","Recreational Node","Atlantic","18.386189","-33.914455","True","CN18I","2025-04-29","10:51:00","2025-05-01","6.2","14","14","CWQ_77(29.04.2025).pdf","WLAB","routine"
"6","Tableview","XCN06","Recreational Node","Atlantic","18.4761","-33.82303333","True","XCN06","2025-04-29","10:44:00","2025-05-01","6.2","4","4","CWQ_77(29.04.2025).pdf","WLAB","routine"
"5","Small Bay","CN37","Recreational Node","Atlantic","18.45822252","-33.79914844","True","CN37","2025-04-29","10:27:00","2025-05-01","6.2","17","17","CWQ_77(29.04.2025).pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-04-29","10:40:00","2025-05-01","6.2","8","8","Infinity Environmental AD.113.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-04-29","08:41:00","2025-05-01","6.7","18","18","Oelofse G.73.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-04-29","08:50:00","2025-05-01","6.7","6","6","Oelofse G.73.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-04-29","10:30:00","2025-05-01","6.2","5","5","Infinity Environmental AD.113.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-04-29","10:26:00","2025-05-01","6.2","3","3","Infinity Environmental AD.113.pdf","WLAB","daily"
"30","Cosy Bay","CN39","Recreational Node","Atlantic","18.36154654","-33.98211535","True","CN39","2025-04-25","10:13:00","2025-04-27","7.8","2","2","CWQ_76(25.04.2025).pdf","WLAB","routine"
"34","Hout Bay Chapmans Peak","XCN10","Recreational Node","Atlantic","18.3602","-34.04781667","True","XCN10","2025-04-25","09:00:00","2025-04-27","7.8","223","223","CWQ_76(25.04.2025).pdf","WLAB","routine"
"26","Camps Bay Tidal Pool","CN12A","Recreational Node","Atlantic","18.375176","-33.955052","True","CN12A","2025-04-25","10:54:00","2025-04-27","7.8","32","32","CWQ_76(25.04.2025).pdf","WLAB","routine"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-04-25","11:07:00","2025-04-27","7.8","2","2","CWQ_76(25.04.2025).pdf","WLAB","routine"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-04-25","11:12:00","2025-04-27","7.8","14","14","CWQ_76(25.04.2025).pdf","WLAB","routine"
"23","Camps Bay North","CN30","Recreational Node","Atlantic","18.377445","-33.948847","True","CN30","2025-04-25","11:26:00","2025-04-27","7.8","ND","0","CWQ_76(25.04.2025).pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-04-25","11:35:00","2025-04-27","7.8","3","3","CWQ_76(25.04.2025).pdf","WLAB","routine"
"20","Maidens Cove Tidal Pool West Inside","CN19I","Recreational Node","Atlantic","18.37335","-33.944889","True","CN19I","2025-04-25","11:46:00","2025-04-27","7.8","2","2","CWQ_76(25.04.2025).pdf","WLAB","routine"
"80","Maidens Cove Tidal Pool West Outside","CN19O","Coastal Monitoring Point","Atlantic","18.37331667","-33.94483333","True","CN19O","2025-04-25","11:46:00","2025-04-27","7.8","2","2","CWQ_76(25.04.2025).pdf","WLAB","routine"
"21","Maidens Cove Tidal Pool East Inside","CN20I","Recreational Node","Atlantic","18.374671","-33.945203","True","CN20I","2025-04-25","11:41:00","2025-04-27","7.8","1","1","CWQ_76(25.04.2025).pdf","WLAB","routine"
"19","Maidens Cove North Sandy Cove","CN10","Recreational Node","Atlantic","18.37227917","-33.94339361","True","CN10","2025-04-25","11:49:00","2025-04-27","7.8","6","6","CWQ_76(25.04.2025).pdf","WLAB","routine"
"18","Clifton Fourth Beach","CN09","Recreational Node","Atlantic","18.374417","-33.940619","True","CN09","2025-04-25","12:08:00","2025-04-27","7.8","ND","0","CWQ_76(25.04.2025).pdf","WLAB","routine"
"33","Hout Bay Mariners Wharf","HB13","Recreational Node","Atlantic","18.34918168","-34.04741935","True","HB13","2025-04-25","09:11:00","2025-04-27","7.8","75","75","CWQ_76(25.04.2025).pdf","WLAB","routine"
"17","Clifton Second Beach","CN42","Recreational Node","Atlantic","18.376607","-33.937505","True","CN42","2025-04-25","12:15:00","2025-04-27","7.8","ND","0","CWQ_76(25.04.2025).pdf","WLAB","routine"
"82","Logies Bay","CN38","Coastal Monitoring Point","Atlantic","18.34164296","-34.00508097","True","CN38","2025-04-25","09:35:00","2025-04-27","7.8","36","36","CWQ_76(25.04.2025).pdf","WLAB","routine"
"32","Llandudno","XCN03","Recreational Node","Atlantic","18.34031","-34.007816","True","XCN03","2025-04-25","09:47:00","2025-04-27","7.8","6","6","CWQ_76(25.04.2025).pdf","WLAB","routine"
"29","Bakoven Beach","CN21","Recreational Node","Atlantic","18.37306972","-33.96049972","True","CN21","2025-04-25","10:23:00","2025-04-27","7.8","29","29","CWQ_76(25.04.2025).pdf","WLAB","routine"
"28","Beta Beach","CN40","Recreational Node","Atlantic","18.37450268","-33.95956009","True","CN40","2025-04-25","10:27:00","2025-04-27","7.8","4","4","CWQ_76(25.04.2025).pdf","WLAB","routine"
"27","Barley Bay","CN14","Recreational Node","Atlantic","18.37688167","-33.95765444","True","CN14","2025-04-25","10:35:00","2025-04-27","7.8","13","13","CWQ_76(25.04.2025).pdf","WLAB","routine"
"81","Camps Bay Tidal Pool Outside","CN12O","Coastal Monitoring Point","Atlantic","18.3751025","-33.95513444","True","CN12O","2025-04-25","10:53:00","2025-04-27","7.8","7","7","CWQ_76(25.04.2025).pdf","WLAB","routine"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-04-25","08:22:00","2025-04-27","5.3","26","26","Oelofse G.72.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-04-25","11:12:00","2025-04-27","7.8","12","12","Infinity Environmental AD.112.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-04-25","11:07:00","2025-04-27","7.8","2","2","Infinity Environmental AD.112.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-04-25","11:35:00","2025-04-27","7.8","4","4","Infinity Environmental AD.112.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-04-25","08:14:00","2025-04-27","5.3","92","92","Oelofse G.72.pdf","WLAB","daily"
"58","Sunrise Beach Parking Area","CS07","Recreational Node","False Bay","18.482613","-34.104809","True","CS07","2025-04-24","09:05:00","2025-04-26","4.3","29","29","CWQ_75(24.04.2025).pdf","WLAB","routine"
"51","Kalk Bay Harbour Beach","CS01A","Recreational Node","False Bay","18.4483","-34.12875","True","CS01A","2025-04-24","09:55:00","2025-04-26","4.3","33","33","CWQ_75(24.04.2025).pdf","WLAB","routine"
"52","Kalk Bay Tidal Pool","CS02","Recreational Node","False Bay","18.4506","-34.12638333","True","CS02","2025-04-24","09:49:00","2025-04-26","4.3","14","14","CWQ_75(24.04.2025).pdf","WLAB","routine"
"53","Dalebrook Tidal Pool","CS03","Recreational Node","False Bay","18.45291667","-34.12403333","True","CS03","2025-04-24","09:43:00","2025-04-26","4.3","1","1","CWQ_75(24.04.2025).pdf","WLAB","routine"
"54","Dangers Beach","CS44","Recreational Node","False Bay","18.4561023","-34.12143007","True","CS44","2025-04-24","09:37:00","2025-04-26","4.3","3","3","CWQ_75(24.04.2025).pdf","WLAB","routine"
"55","St James Tidal Pool","CS04","Recreational Node","False Bay","18.459533","-34.118862","True","CS04","2025-04-24","09:33:00","2025-04-26","4.3","1","1","CWQ_75(24.04.2025).pdf","WLAB","routine"
"56","Muizenberg Surfers Corner","CS34","Recreational Node","False Bay","18.470834","-34.108983","True","CS34","2025-04-24","09:24:00","2025-04-26","4.3","7","7","CWQ_75(24.04.2025).pdf","WLAB","routine"
"35","Noordhoek Beach (Hoek)","CS40","Recreational Node","Atlantic","18.35242828","-34.09751307","True","CS40","2025-04-24","13:25:00","2025-04-26","4.3","2","2","CWQ_75(24.04.2025).pdf","WLAB","routine"
"37","Inner Kom","CS39","Recreational Node","Atlantic","18.318809","-34.144279","True","CS39","2025-04-24","12:15:00","2025-04-26","4.3","2","2","CWQ_75(24.04.2025).pdf","WLAB","routine"
"38","Scarborough Beach","XCN11","Recreational Node","Atlantic","18.37188861","-34.19988722","True","XCN11","2025-04-24","11:58:00","2025-04-26","4.3","ND","0","CWQ_75(24.04.2025).pdf","WLAB","routine"
"39","Miller's Point Tidal Pool","CS37","Recreational Node","False Bay","18.476052","-34.231397","True","CS37","2025-04-24","11:34:00","2025-04-26","4.3","4","4","CWQ_75(24.04.2025).pdf","WLAB","routine"
"85","Millers Point","XCS11","Coastal Monitoring Point","False Bay","18.471959","-34.229893","True","XCS11","2025-04-24","11:24:00","2025-04-26","4.3","ND","0","CWQ_75(24.04.2025).pdf","WLAB","routine"
"57","Muizenberg Pavilion","CS16","Recreational Node","False Bay","18.472645","-34.107968","True","CS16","2025-04-24","09:17:00","2025-04-26","4.3","12","12","CWQ_75(24.04.2025).pdf","WLAB","routine"
"50","Woolley's Tidal Pool","CS42","Recreational Node","False Bay","18.44543279","-34.13273121","True","CS42","2025-04-24","10:01:00","2025-04-26","4.3","2","2","CWQ_75(24.04.2025).pdf","WLAB","routine"
"40","Fishermans Beach","XCS12","Recreational Node","False Bay","18.45838889","-34.20596667","True","XCS12","2025-04-24","11:17:00","2025-04-26","4.3","12","12","CWQ_75(24.04.2025).pdf","WLAB","routine"
"36","Long Beach Kommetjie","XCN02","Recreational Node","Atlantic","18.32828889","-34.13676667","True","XCN02","2025-04-24","12:31:00","2025-04-26","4.3","5","5","CWQ_75(24.04.2025).pdf","WLAB","routine"
"84","The Kom","XCN01","Coastal Monitoring Point","Atlantic","18.3233","-34.14173333","True","XCN01","2025-04-24","12:22:00","2025-04-26","4.3","32","32","CWQ_75(24.04.2025).pdf","WLAB","routine"
"49","Clovelly Beach","XCS17","Recreational Node","False Bay","18.43955","-34.13281667","True","XCS17","2025-04-24","10:08:00","2025-04-26","4.3","8","8","CWQ_75(24.04.2025).pdf","WLAB","routine"
"48","Fish Hoek Beach","CS41","Recreational Node","False Bay","18.43275173","-34.1394567","True","CS41","2025-04-24","10:17:00","2025-04-26","4.3","9","9","CWQ_75(24.04.2025).pdf","WLAB","routine"
"47","Fish Hoek Beach Jager Walk","CS35","Recreational Node","False Bay","18.432959","-34.141276","True","CS35","2025-04-24","10:19:00","2025-04-26","4.3","11","11","CWQ_75(24.04.2025).pdf","WLAB","routine"
"45","Glencairn Tidal Pool","CS38","Recreational Node","False Bay","18.432068","-34.162559","True","CS38","2025-04-24","10:34:00","2025-04-26","4.3","20","20","CWQ_75(24.04.2025).pdf","WLAB","routine"
"46","Glencairn Beach","XCS15","Recreational Node","False Bay","18.43218333","-34.15981667","True","XCS15","2025-04-24","10:29:00","2025-04-26","4.3","1","1","CWQ_75(24.04.2025).pdf","WLAB","routine"
"41","Windmill Beach","CS36","Recreational Node","False Bay","18.45634199","-34.20104751","True","CS36","2025-04-24","11:11:00","2025-04-26","4.3","ND","0","CWQ_75(24.04.2025).pdf","WLAB","routine"
"42","Boulders Beach","XCS32","Recreational Node","False Bay","18.45221667","-34.19796667","True","XCS32","2025-04-24","11:00:00","2025-04-26","4.3","3","3","CWQ_75(24.04.2025).pdf","WLAB","routine"
"43","Seaforth Beach","XCS13","Recreational Node","False Bay","18.44663889","-34.19394444","True","XCS13","2025-04-24","10:53:00","2025-04-26","4.3","19","19","CWQ_75(24.04.2025).pdf","WLAB","routine"
"44","Simons Town Long Beach","XCS14","Recreational Node","False Bay","18.42655556","-34.18741667","True","XCS14","2025-04-24","10:42:00","2025-04-26","4.3","12","12","CWQ_75(24.04.2025).pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-04-24","10:31:00","2025-04-26","4.3","1","1","Infinity Environmental AD.111.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-04-24","10:15:00","2025-04-26","4.3","5","5","Infinity Environmental AD.111.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-04-24","10:19:00","2025-04-26","4.3","29","29","Infinity Environmental AD.111.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-04-24","09:49:00","2025-04-26","6.5","730","730","Oelofse G.71.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-04-24","09:59:00","2025-04-26","6.5","3","3","Oelofse G.71.pdf","WLAB","daily"
"71","Gordons Bay Milkwoods","CS29","Recreational Node","False Bay","18.865056","-34.161691","True","CS29","2025-04-23","10:44:00","2025-04-25","4.9","24","24","CWQ_74(23.04.2025).pdf","WLAB","routine"
"59","Ribbon Road Parking Area","CS11","Recreational Node","False Bay","18.523396","-34.093636","True","CS11","2025-04-23","09:40:00","2025-04-25","4.9","49","49","CWQ_74(23.04.2025).pdf","WLAB","routine"
"60","Strandfontein Tidal Pool","CS17","Recreational Node","False Bay","18.55351667","-34.08911667","True","CS17","2025-04-23","09:33:00","2025-04-25","4.9","55","55","CWQ_74(23.04.2025).pdf","WLAB","routine"
"61","Strandfontein Beach","CS45","Recreational Node","False Bay","18.55744323","-34.08733837","True","CS45","2025-04-23","09:23:00","2025-04-25","4.9","41","41","CWQ_74(23.04.2025).pdf","WLAB","routine"
"65","Monwabisi Beach","XCS30","Recreational Node","False Bay","18.68996667","-34.07284056","True","XCS30","2025-04-23","07:56:00","2025-04-25","4.9","247","247","CWQ_74(23.04.2025).pdf","WLAB","routine"
"72","Gordons Bay Bikini Beach","XCS08","Recreational Node","False Bay","18.85868333","-34.16555","True","XCS08","2025-04-23","10:26:00","2025-04-25","4.9","1","1","CWQ_74(23.04.2025).pdf","WLAB","routine"
"100","Strand Opposite Burnard Street","XCS27","Coastal Monitoring Point","False Bay","18.821155","-34.111664","True","XCS27","2025-04-23","11:19:00","2025-04-25","4.9","8","8","CWQ_74(23.04.2025).pdf","WLAB","routine"
"69","Strand Harmonie Park Jetty","XCS29","Recreational Node","False Bay","18.84579525","-34.13991145","True","XCS29","2025-04-23","11:01:00","2025-04-25","4.9","17","17","CWQ_74(23.04.2025).pdf","WLAB","routine"
"105","Gordon's Bay Sir Lowry's Pass River","XCS04","Coastal Monitoring Point","False Bay","18.866507","-34.157527","True","XCS04","2025-04-23","10:51:00","2025-04-25","4.9","4","4","CWQ_74(23.04.2025).pdf","WLAB","routine"
"70","Gordons Bay East Beach","XCS05","Recreational Node","False Bay","18.86756667","-34.160632","True","XCS05","2025-04-23","10:45:00","2025-04-25","4.9","9","9","CWQ_74(23.04.2025).pdf","WLAB","routine"
"73","Kogel Bay Beach","XCS09","Recreational Node","False Bay","18.85032","-34.236774","True","XCS09","2025-04-23","10:14:00","2025-04-25","4.9","ND","0","CWQ_74(23.04.2025).pdf","WLAB","routine"
"92","Lukanon Drive Near WW Pump Station","CS14","Coastal Monitoring Point","False Bay","18.58851667","-34.07981667","True","CS14","2025-04-23","09:00:00","2025-04-25","4.9","59","59","CWQ_74(23.04.2025).pdf","WLAB","routine"
"93","Mitchells Plain WWED","CS18","Coastal Monitoring Point","False Bay","18.59825","-34.07793333","True","CS18","2025-04-23","08:45:00","2025-04-25","4.9","132","132","CWQ_74(23.04.2025).pdf","WLAB","routine"
"94","Mitchells Plain Stormwater Discharge East","CS23E","Coastal Monitoring Point","False Bay","18.61221667","-34.07566667","True","CS23E","2025-04-23","08:37:00","2025-04-25","4.9","43","43","CWQ_74(23.04.2025).pdf","WLAB","routine"
"95","Mitchells Plain Stormwater Discharge West","CS23W","Coastal Monitoring Point","False Bay","18.610164","-34.076124","True","CS23W","2025-04-23","08:35:00","2025-04-25","4.9","288","288","CWQ_74(23.04.2025).pdf","WLAB","routine"
"63","Mnandi Beach","CS19","Recreational Node","False Bay","18.622209","-34.075324","True","CS19","2025-04-23","08:24:00","2025-04-25","4.9","54","54","CWQ_74(23.04.2025).pdf","WLAB","routine"
"96","Mnandi Beach West Of Lifesaving Tower","CS15","Coastal Monitoring Point","False Bay","18.61866667","-34.07538333","True","CS15","2025-04-23","08:22:00","2025-04-25","4.9","38","38","CWQ_74(23.04.2025).pdf","WLAB","routine"
"62","Blue Waters Resort","CS46","Recreational Node","False Bay","18.58049079","-34.08177896","True","CS46","2025-04-23","08:11:00","2025-04-25","4.9","61","61","CWQ_74(23.04.2025).pdf","WLAB","routine"
"66","Macassar Beach","XCS19","Recreational Node","False Bay","18.749314","-34.078065","True","XCS19","2025-04-23","11:58:00","2025-04-25","4.9","233","233","CWQ_74(23.04.2025).pdf","WLAB","routine"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-04-23","11:33:00","2025-04-25","4.9","5","5","CWQ_74(23.04.2025).pdf","WLAB","routine"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-04-23","11:31:00","2025-04-25","4.9","3","3","CWQ_74(23.04.2025).pdf","WLAB","routine"
"98","Strand Adjacent to Water Slides","CS32","Coastal Monitoring Point","False Bay","18.814436","-34.105044","True","CS32","2025-04-23","11:29:00","2025-04-25","4.9","4","4","CWQ_74(23.04.2025).pdf","WLAB","routine"
"101","Strand Beach Between Melkbaai and Da Gama Street","CS31","Coastal Monitoring Point","False Bay","18.81975","-34.1093611","True","CS31","2025-04-23","11:22:00","2025-04-25","4.9","2","2","CWQ_74(23.04.2025).pdf","WLAB","routine"
"64","Monwabisi Tidal Pool","XCS18","Recreational Node","False Bay","18.68863333","-34.07313333","True","XCS18","2025-04-23","08:04:00","2025-04-25","4.9","46","46","CWQ_74(23.04.2025).pdf","WLAB","routine"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-04-23","11:11:00","2025-04-25","4.9","12","12","Infinity Environmental AD.110.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-04-23","10:58:00","2025-04-25","4.9","3","3","Infinity Environmental AD.110.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-04-23","11:02:00","2025-04-25","4.9","36","36","Infinity Environmental AD.110.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-04-23","09:42:00","2025-04-25","6.6","12","12","Oelofse G.70.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-04-23","09:34:00","2025-04-25","6.6","54","54","Oelofse G.70.pdf","WLAB","daily"
"16","Saunders Rocks Tidal Pool","CN16I","Recreational Node","Atlantic","18.377048","-33.924335","True","CN16I","2025-04-22","10:41:00","2025-04-24","5.9","9","9","CWQ_73(22.04.2025).pdf","WLAB","routine"
"79","Saunders Rocks Sandy Beach","CN16A","Coastal Monitoring Point","Atlantic","18.377242","-33.923944","True","CN16A","2025-04-22","10:42:00","2025-04-24","5.9","261","261","CWQ_73(22.04.2025).pdf","WLAB","routine"
"15","Saunders Rocks Tidal Pool Outside","CN16O","Recreational Node","Atlantic","18.377186","-33.924225","True","CN16O","2025-04-22","10:41:00","2025-04-24","5.9","12 400","12400","CWQ_73(22.04.2025).pdf","WLAB","routine"
"8","Lagoon Beach","CN22","Recreational Node","Atlantic","18.481274","-33.892047","True","CN22","2025-04-22","10:14:00","2025-04-24","5.9","410","410","CWQ_73(22.04.2025).pdf","WLAB","routine"
"7","Milnerton Lighthouse","XCN04","Recreational Node","Atlantic","18.48665","-33.88135","True","XCN04","2025-04-22","10:07:00","2025-04-24","5.9","1 080","1080","CWQ_73(22.04.2025).pdf","WLAB","routine"
"6","Tableview","XCN06","Recreational Node","Atlantic","18.4761","-33.82303333","True","XCN06","2025-04-22","09:52:00","2025-04-24","5.9","700","700","CWQ_73(22.04.2025).pdf","WLAB","routine"
"5","Small Bay","CN37","Recreational Node","Atlantic","18.45822252","-33.79914844","True","CN37","2025-04-22","09:41:00","2025-04-24","5.9","156","156","CWQ_73(22.04.2025).pdf","WLAB","routine"
"4","Big Bay","XCN12","Recreational Node","Atlantic","18.45666667","-33.7938","True","XCN12","2025-04-22","09:35:00","2025-04-24","5.9","148","148","CWQ_73(22.04.2025).pdf","WLAB","routine"
"9","Mouille Point Beach","CN04","Recreational Node","Atlantic","18.40758333","-33.89918333","True","CN04","2025-04-22","11:45:00","2025-04-24","5.9","11","11","CWQ_73(22.04.2025).pdf","WLAB","routine"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2025-04-22","11:38:00","2025-04-24","5.9","6","6","CWQ_73(22.04.2025).pdf","WLAB","routine"
"10","Three Anchor Bay Beach","CN36","Recreational Node","Atlantic","18.39798198","-33.90611137","True","CN36","2025-04-22","11:30:00","2025-04-24","5.9","54","54","CWQ_73(22.04.2025).pdf","WLAB","routine"
